"name","place_id"
"Harry's Novena","ChIJnzw-g-cZ2jERhCUUx7K9tDc"
"Luka ITALIAN - DINING / PIZZA / BAR","ChIJRxJhpnIZ2jERjCPncxtp5jg"
"House Of Chicken Rice","ChIJ2TQikGwZ2jERov1wtYGVXlQ"
"Bari Uma Restaurant","ChIJbZByZIsZ2jERgXBLHaojN0o"
"Le Fuse","ChIJTwyIeKUX2jERG52DJ8RO3D4"
"Beauty In The Pot","ChIJ-131x5YZ2jEROumyYjpVEIU"
"Craft Darts & Bistro","ChIJDaT10IMX2jERZWRcioNIBGM"
"Da Po Hainanese Chicken Rice & Curry Chicken Noodle","ChIJ6xioi7MZ2jERUUldfIsqDH0"
"TAKI Kyoto grill and sake","ChIJ9UqL940Z2jERPTOaX731iVc"
"A-One Claypot House","ChIJo13c22QW2jER5w2-cda9z9Y"
"Cedele Bakery Cafe - One Raffles Quay","ChIJ7b1oZw4Z2jER8TGDMBNyzOo"
"Coolman Drink Fresh","ChIJe_DC_7M92jERNgf6nrb1IRc"
"Burger King","ChIJw26tFCg92jERbjawFLciNJc"
"Asli Thai (Mapletree Business City II)","ChIJf5nWS8cb2jERxp1I2ZbIkHo"
"Lao Beijing","ChIJlzTLcOcZ2jERPKhTNd0YV6A"
"Hom Aroy Thai Food","ChIJY2yVpXoX2jERYBhqrO5yw8g"
"Chai Chee Pork Porridge","ChIJPzbCPzY92jERlTUJwFkTLW0"
"245 Beer Place's Cold Drinks","ChIJw2FAcJUi2jERs4Mae_jr4Hs"
"MonstaBBQ (BBQ Catering)","ChIJqWvlY-kP2jERjFGak1e-MwI"
"St 11 Coffee Shop","ChIJuwWC0awT2jERfowJJevW1Ww"
"Old Chang Kee","ChIJ3-NQktc82jERbXEXgv6I-lY"
"Talay Thai","ChIJQSmJOKAZ2jER32-dmMLv1AY"
"ATLAS","ChIJycr4ZrAZ2jERk1LS3rkqgho"
"Paradise Teochew VivoCity","ChIJF13ri9AZ2jER2gdJQnOMGMA"
"Old Long House Popiah","ChIJY54krnoX2jEReT1Sbq3bfOw"
"Teochew Satay Beehoon","ChIJPyTSNxY92jERQOMMQj6lzYk"
"Food Republic","ChIJBwZ3UKMZ2jER9CQA_F9n8Ns"
"Ban Mian/Fish Soup","ChIJ78tqszw92jERlAbpmaViq6U"
"Kay Lee Roast Meat @ 116 Bukit Merah View","ChIJm-qFB9Yb2jERCRluZsX93VM"
"VariNice Eating House - Bedok Reservoir","ChIJNy96rFs92jERQBuqzfAz0JI"
"Homies Bakery (Jurong West)","ChIJ06jQBMQP2jERvtir39egqGo"
"Seoul Butchery","ChIJo59xe7AR2jERp_pd5A-JPmQ"
"Bar Bar Black Sheep","ChIJPevdorwZ2jERVTcwKGDdm6I"
"Prodigal Cafe","ChIJzQEgFIwX2jERFgeUvzUM-lA"
"5 Little Bears","ChIJFXLkl1gZ2jERNIFD8T9eoCw"
"Cheng San Market & Cooked Food Centre","ChIJc0Fxb-UW2jERUtUJQipPfns"
"FairPrice Shop Bendemeer Road","ChIJH19Rs9MZ2jERuZ9Cuncm1uo"
"Old Chengdu Sichuan Cuisine Restaurant 老成都川菜馆","ChIJcUuaXHMZ2jERbscCjzyjrLE"
"89.7 Supper Club Pte Ltd","ChIJrRxadxgY2jERjYwYUCbO46M"
"Shi Li Fang","ChIJwdM_ocgZ2jERTe7E1sEaQSo"
"iTEA Woodlands 888","ChIJyYIY9qAT2jERofqgjaz-oz0"
"Rasel Catering Singapore Pte Ltd","ChIJE9uLzL8a2jERf9cD9L9GtWI"
"Switch by Timbre X","ChIJGfGNj6QZ2jERc3coLFDi-og"
"Ju Hao Xiao Long Bao","ChIJ4SSdihgY2jERZjCB9N7RRvo"
"Chocolat N' Spice","ChIJg0dc7qwb2jEReDRT1M_CunE"
"02-073 Mr Fish","ChIJd0C-GXMZ2jERltkao3SPIQc"
"Ali Fatimah Food Stall","ChIJ-7LfbdQb2jERvtOvMEpHGgY"
"Golden Rooster","ChIJAQDwJzoW2jERIpZOb7pUv-Y"
"Ah Er Herbal Soup 阿2老火汤","ChIJOyOAp80b2jER9LSFl_3e1uI"
"Yong Tau Foo","ChIJV7h7jhE92jERJrowtCtVQ3Q"
"Edmond Chicken Rice","ChIJ0RPkCTga2jER0-cBa9Gn4PM"
"Cold Storage Velocity","ChIJnzw-g-cZ2jER__G0cLYHDB0"
"Kebun Baru Food Centre","ChIJy0yixN4W2jER_U6cT_fEgwU"
"A1 Ayam Goreng & Western Food","ChIJH3Q7xas92jERJJ9vP5Ymkn8"
"La Café & Bar","ChIJMXSbEl8X2jER9g5EIH7exE0"
"Rangooli","ChIJV15mQ6Ub2jERvlB6iB9FrN8"
"Maki-San","ChIJy04T9HIY2jERFRSsxsysygA"
"Chong Pang Huat","ChIJ9xJ9FTY92jER2-E6NLCrsZ8"
"Qi Ji","ChIJt7a1YKgZ2jERGbbr6s01B5M"
"Percolate Coffee","ChIJV6HD-Eo92jERjhfY7NEDrOM"
"PrimaDéli","ChIJ6QFkYAIW2jERK04k_fK2eMA"
"Bottle Tree","ChIJjUqBwr8U2jERlseaRRA_1tY"
"Chicken Rice at 848 Huang Restaurant","ChIJpe3McwwV2jERBBaNyf8yk_4"
"Kucina","ChIJX_j1DxcY2jEROVJndMQttlk"
"Kurasu Singapore","ChIJuUak_qQZ2jERgdSigpu0ljc"
"Xin Wang Hong Kong Cafe","ChIJb1LlsMwb2jERpGJ4o_DFlzU"
"Hainanese Curry Rice","ChIJDci7gI0Z2jERAq2fLoHTQCk"
"Vegetarian Express Cafe","ChIJq2Ix-bMX2jERE_w-ROSrqbU"
"Great Wall Hainanese Chicken Rice","ChIJyZxTRrMi2jERnTXuLTowOTk"
"Thunder Tree","ChIJi0YEJGsT2jERmVBfzUZJPig"
"Stewart Fruit Juice","ChIJv4Mk4QYa2jER0qMh-YQv31k"
"Home Of Seafood","ChIJ0217dREY2jERyFgyM_0yoP8"
"Kok Kee Wanton Noodles","ChIJu2nZw9wP2jERH7eEZjNEyg4"
"Astons Specialties","ChIJCwc9Ib0Z2jERaMbN0aqd0z8"
"Day Night Fried Kway Teow","ChIJZ5k3aNEb2jER86m0--cObOI"
"Megumi Japanese Restaurant","ChIJAbqMFbsi2jEROYuBNPvVbvI"
"Stuff'd","ChIJM1JpHsYZ2jERrce2JWYE6fs"
"McDonald’s City Square Mall","ChIJ4VNxIMYZ2jER2gBSZpDf1aw"
"The Coffee Bean & Tea Leaf Vivocity","ChIJQ7ONulgZ2jERlF8ngbC_i38"
"Starbucks","ChIJs3rPrAkZ2jERJiyEnGl0eZI"
"The Palmary","ChIJkRTEW8QZ2jERoqv1Rfex7Jw"
"Redhill 85 Teochew Fishball Noodles","ChIJVXR8TCI92jERDC_H-o8KZRg"
"Starbucks","ChIJkQL5B5IZ2jER520GahisXVQ"
"Hock Kee Fu Ji Char Kway Teow","ChIJX2pV27cZ2jERL_IkJt17Z4M"
"Zai Lai Curry Fish Head","ChIJP4pCUoAU2jER-grACnCdDgs"
"Saint Pierre","ChIJ2eBfe3UZ2jERWLXoC909C84"
"Greendot Vista Pte Ltd","ChIJJ6bE6UIa2jERM5Hf-iZSOl8"
"The Affogato Bar","ChIJAYFXlgYa2jERzXR4KdyTEM4"
"Lei Yuen Coffee","ChIJY0S7YIQa2jERliPmCnRs0nY"
"Kam Boat","ChIJ6VmsDY0Z2jERlfO70lGNyJA"
"Stuff'd","ChIJ33QDueQV2jERfjgZkUjifEs"
"Lowe'f Artisanal","ChIJ4_0NPRwZ2jER0oLsztaYpfY"
"L. W. Cake Shop","ChIJz46hRDY92jER8xbSHwBP5rw"
"Ginzushi (Jurong Point)","ChIJvSMWxewP2jERVASRDY_r6Gg"
"Ayya Indian Foods","ChIJU1QT07gZ2jERkcM7sZBgsJA"
"Nunkkot","ChIJb-kAQ-cZ2jERbyNByRPHlRo"
"Spice Brasserie","ChIJqaS7McYZ2jERZUxu58qvCbI"
"Thirty One","ChIJZwnESgoZ2jERPKA4_5DRWj0"
"Foodcourt","ChIJK0M56_AX2jERUTnsfF2B3f4"
"BAR @ Tanjong Katong","ChIJfXaC-WsY2jERny9Z0ftjITs"
"Food Point","ChIJ5c7TNvgX2jERqeJmAbdu48Q"
"TAKU ''Sushi & Wagyu & Craft Bar''","ChIJywJNdXIZ2jERyY-EZsIRnEU"
"Paramount Music Lounge","ChIJ2WHDqzAY2jERzrBYNabG_2M"
"Sushi Mieda","ChIJeXek5g4Z2jERpZ4bEJLrwG4"
"Cafe Ma Maison","ChIJYUwPf58Z2jERBB127H-gHIY"
"Tokyo Western Food","ChIJnUp2jms92jERYQNjNmmcRKM"
"Mui Thiang Kee Eating House","ChIJfWZhwzgY2jEROUPTTgqOJTQ"
"Nine Fresh - Sun Plaza","ChIJYUgkMH0T2jEReuiBs1qbcRk"
"McDonald's NEX","ChIJ_fViycoX2jERTz46epUpx58"
"Yi Xin Vegetarian","ChIJc6_nO3MZ2jERq6-v5ATVrVY"
"Krispy Kreme","ChIJlXNtP68Z2jERl7dcXVvyNtY"
"Char-Grill Bar Holland Village","ChIJ0apfTWoa2jERV-q3Lol8onU"
"Tampines Round Market & Food Centre","ChIJXw8wFBY92jERKDwTsCRqO5Q"
"Yolé Tiong Bahru","ChIJ90ErLHkZ2jERdsHYVq7qcGw"
"Vanabhojanam","ChIJRbO4y8cZ2jER7M00l5oLjyU"
"TK Seafood Soup","ChIJPbfC5yMY2jERkRwcKzkoq9M"
"Karthika Enterpises Pte Ltd","ChIJkX3BtbgZ2jER2L2S9RzDp5w"
"Shunfu Mart","ChIJB3RbpDsX2jERtp_x9WzSxH0"
"Cô Hai Bánh Mì","ChIJJabmY7EZ2jERe0z39rCLNBY"
"Ulu Ulu Safari Restaurant","ChIJM9NDV9gT2jERDIaoRwP9YIw"
"Mackenzie Rex Restaurant @ Changi","ChIJS67xCRAY2jERUn-vO3fKQqA"
"JAB Coffee Co.","ChIJo_ZCrA4Z2jER7Qe7hBo9Yus"
"Authentic Thai","ChIJ642LmRIZ2jERAtrHXJVtcs4"
"Merely Ice Cream","ChIJcfw2e7sZ2jERRpd9zAMuRIk"
"Umi Nami","ChIJHXvcpWsa2jERX-plFnbAYbA"
"Suria Food","ChIJg8_K2BMT2jERybHbAueKtRU"
"Hustle Co.","ChIJBSKbBm0Z2jERavnUWk_1qco"
"Seoul Garden","ChIJNQt1fWUU2jERl8kKzG2bIYI"
"Mufiz Restaurant","ChIJdeB273AZ2jERgc9sJfICJjw"
"Wang Cafe - AMK Hub","ChIJ7YwI2uYW2jERJJ5W4bhHWRA"
"Tenderbest","ChIJw0gtl6Ma2jERo7_a_JmINdc"
"Vivavox","ChIJDd8JhqAa2jEREKIGssU4qN0"
"Park90","ChIJp9hRITMZ2jERewkUyU_Rbb8"
"Maru Korean BBQ Buffet 마루","ChIJkxqX1WEQ2jERbJbY6E3jkso"
"Xiang Ma Nonya Kitchen - Lotong","ChIJg1GGP0s92jERWB-yCATGe0E"
"Fu Lin Men Cantonese Dining","ChIJccMpsG8Y2jERDrHgEq3LsR8"
"Victory Boat Noodle","ChIJY1ANaIoQ2jER8z7RGA-eSG0"
"The Soup Spoon Union","ChIJxV6f5K892jERauHv21nIn2A"
"Harmony KTV","ChIJs1WVq7YZ2jER2s38syLoi1E"
"Din Tai Fung","ChIJq6WVB5IZ2jERF7lVtgi1jnQ"
"Oven & Fried Chicken","ChIJMevg42EQ2jERjgIewmuWYmA"
"Coffeesmith","ChIJRQiKPJEZ2jERFDqQDduZiiw"
"La Tapería","ChIJdVshco0Z2jERQ37xxSvjzew"
"Burp Kitchen & Bar (Bedok Reservoir)","ChIJgwz4pVs92jER52J5EeRykC4"
"Blk 4A Jalan Batu Hawker Centre","ChIJ8__tIkQY2jERe2Y6uLRzxbg"
"Ponggol Nasi Lemak - Jalan Besar","ChIJrQz-084Z2jERmePkSYU4Om4"
"LOTS Gourmet","ChIJcf_SpPk82jER0jtkWY0UIyk"
"Fu Lin Yong Tofu","ChIJwZqwsqgZ2jERnxf7TKd8PGM"
"Taste Good 好味小厨","ChIJLc7kfbkZ2jERvffJBD85sUM"
"Glee Pantry by Glee Kitchen","ChIJn_jTdGYX2jERcaEi53Y-rSY"
"Delifrance","ChIJiTffBZ8Z2jERSmdr3RVC6T8"
"Subway","ChIJVVVVBbMb2jERSdFDnbq3tj4"
"Traditional Pancake","ChIJmTISZuUW2jER_aUU5CoyNCU"
"DOCO","ChIJO3nOQBMZ2jERjcSIuYl11PY"
"Mayson Bakery","ChIJcwfA7m8Z2jERMkMkEwmbLR4"
"Chun Man Yuan Food Supplies","ChIJcZjvWTo92jER3NPcKgQQgCM"
"Greendot Westgate","ChIJixpj_gsQ2jERRN8w1YVWU-s"
"Jais Thai Vientiane Cuisine 3014","ChIJp0pp6L8X2jER4QegUBfEt6E"
"Halo Bistro & Bar","ChIJLevbEHwW2jERQg6QLpKI4hU"
"FairPrice Punggol Drive","ChIJpdJDG_wV2jERuouK1tjTkeA"
"4Fingers Crispy Chicken","ChIJTX0zK5cZ2jERYVbKJavV_3I"
"Aashiq Restaurant","ChIJ_0xLmyAQ2jERFnv2OAux8mQ"
"Arnold's","ChIJWTQWAkEW2jERRRE_QV7iazI"
"Sitara Restaurant","ChIJgy91asYZ2jERtJhLS-ZMIqc"
"Sin Hoi Sai","ChIJcR64THcZ2jERa4q7Ns8yOOk"
"FairPrice Finest Marine Parade Central","ChIJ7-fvFXEY2jERF81XESohPJ0"
"Brewerkz Orchard Rendezvous Hotel","ChIJJzMZoowZ2jERppRLILP_X8s"
"Garçons","ChIJtWlHVmwZ2jERZkidbou8R_4"
"Simple.簡","ChIJeevYHpE92jER2BxY_alhBzc"
"Himawari Japanese Restaurant","ChIJFdruaMEb2jERMCmyEfu4Tws"
"Texas Chicken","ChIJO-LSoIQZ2jERyDVx8oKH1lY"
"The Mind Cafe","ChIJ5x94l7wZ2jERxAkDWrexRDk"
"Selfish Gene Café","ChIJEQ-zp20Z2jER2hVazd_tTGQ"
"Udders Ice Cream (Siglap)","ChIJWauHE7si2jEReKRRk5g_v0U"
"Muugu Fork","ChIJO2o3xrAZ2jERJZi_ydS3nrI"
"Kampong Glam Cafe","ChIJnwMTELEZ2jER4WqhksUDLFA"
"Nature Vegetarian Delights","ChIJXR35ezoW2jERbPlGad0zHOI"
"Dong Shan Eastern Highland Healthy Cake House","ChIJ58bEVjsY2jER-EuVWng8Hxc"
"Food Haven Cafeteria","ChIJGdU7IQcX2jER1vqftdkEi6U"
"Hoy Yong Seafood Restaurant","ChIJCxXFGYka2jERhSj1uhWoTSY"
"Food Junction - Harbourfront Centre","ChIJZTd8Z-Ib2jERH2fl6CFa7G4"
"DuitSG Restaurant","ChIJf93RCKAU2jERWWamvqarUYs"
"Seah Im Food Centre","ChIJ3_Lpm-Eb2jERLpMzVFxi_vs"
"Knuckles Bistro","ChIJxTxULLQX2jERwG5iib-vAYI"
"SO PHO PARAGON","ChIJdTUCMZIZ2jERttxw8cMkusQ"
"KISS","ChIJzbD6EgoZ2jERF2jPirh8Fbo"
"Aston's","ChIJh8sEqRkY2jERQn0k3HNPdOI"
"Teng Bespoke","ChIJ6UD6ersZ2jER06k7Tb8J6uI"
"Subway","ChIJdxS7gPEa2jERJR93PrI78_M"
"Sembawang Eating House Seafood Restaurant","ChIJjUqBwr8U2jERB_oDjBYkBQE"
"Krispy Kreme Vivocity","ChIJpVLkCuIb2jERupglnQKGqX0"
"Meixi’s Kitchen Hakka Handmade Yong Tau Foo","ChIJ31nBX5AV2jER2PjhOiVnwSA"
"Wan Mei Zhu Yi Pte Ltd","ChIJmYd8yzAY2jERxWUmiUUJ1VQ"
"Adobo Connection","ChIJ2V088N0Z2jERG_RLHPjxADQ"
"Cedele Bakery","ChIJpW2dB3EY2jER3Jo9zo_JlXo"
"Lian Wah Kopitiam","ChIJIQWhoN0W2jERkWrTgATTah8"
"FairPrice Toa Payoh Lorong 6","ChIJ8S9GBWcX2jERlzHCBAD1wHM"
"Suriya Curry House","ChIJccpNz6EX2jER2rAfw-gdypo"
"Sheng Siong Supermarket","ChIJEwSPa58R2jERsbJaI3W6ac4"
"KFC","ChIJPaCFZ7Mi2jERleq5jVe3fbM"
"Tandoor","ChIJg7HFkZYZ2jERMRl_wxZwEH0"
"Jai Siam","ChIJNZezS70Z2jER097FAgxhLJM"
"Flaming Spice","ChIJS5fgccM92jERmY0GGys7mxI"
"Subway","ChIJU6inLnkZ2jERMj-KElsrgQ8"
"Ri Tao Fu Teochew Pig Organ Soup","ChIJZ2R-6HUZ2jERGOxtovXduyQ"
"BEIJING NENG REN JU CHINESE CUSINE 北京能人聚","ChIJW1nLcD0Y2jER7dn-TTB0jWM"
"The Restaurant","ChIJb0fNgooa2jERRt4iEA6zg-4"
"Daily Juice","ChIJhedptf8W2jERdbE1a3AuGzA"
"泰好吃 Bann Thai Seafood","ChIJw7hWr4sX2jERxxvnytPlG_M"
"Chef-in-Box Vendcafé","ChIJUTSfshIW2jER7FiUz7BXi_8"
"Taj Authentic Indian Cuisine","ChIJ55-AxwwZ2jER9TLEusLNLNo"
"POLAR PUFFS & CAKES","ChIJyY4rtGcX2jERIKTarqz3AAQ"
"Tong Kee Chicken Rice From Margaret Drive","ChIJAdOS80ca2jERClZusk5UaJQ"
"Old Town White Coffee","ChIJsUtSQ4082jERqKoSSwUTWZ0"
"林玉梅 Sarawak Kolo Mee","ChIJa9G0FxcY2jERlLMx_KSDe1M"
"Tess Bar & Kitchen, Singapore","ChIJZyU5oKUZ2jERGP3wEWHhjyQ"
"東北胖妈春饼店(Northeast Mom Spring Pancake)","ChIJMUqnTQsZ2jERrSa-G_LLqm4"
"Empress","ChIJQULDkQkZ2jERVcz1eFZIo4I"
"Octapas Spanish Tapas Bar","ChIJg1kjEKAZ2jERUbu413xQv7c"
"Mr Teh Tarik (Jurong 492)","ChIJm0uEyN4P2jERv2zPHS_FvZQ"
"Tenderfresh Classic @ Cheong Chin Nam","ChIJbYHDdYoQ2jER-mZqVXUyGLo"
"Kraftwich by Swissbake","ChIJuUsAdqAZ2jERaA1ZEZVFaOI"
"Willow. Bike. Art. Cafe","ChIJEUn07fwW2jERNJvw5cL89x0"
"Doongji Restaurant","ChIJNW68tAwY2jERLZZoVN5w44M"
"Ah Mah Homemade Sponge Cake - Paya Lebar","ChIJt9DYXRgY2jERWeEb9s_27jA"
"Unicorn Disco Pub","ChIJ-yPTELkZ2jERHNmFUYTeyyc"
"Blu Jaz Cafe","ChIJHfTZVbAZ2jERf2McsHqXPwY"
"Fatty Fried Hokkien Mee / Carrot Cake","ChIJjy0bqUUW2jERqjcYXFEjAxo"
"Whiskit Bakery & Cafe","ChIJHWkl6CwY2jERZTN05bqT6Oc"
"Yuen Seafood","ChIJBchQtwwZ2jERa3BywKPuIK4"
"Paik's Bibim @ Bedok Mall","ChIJg7hNhlgZ2jERwL2kxD1496k"
"Burger King Singapore Office","ChIJgxkBR6wi2jER-WIyTpyISdQ"
"Koka Mee","ChIJU5GRz6QR2jERXF3wNaLNPNk"
"JAAN","ChIJZ9ocfqYZ2jERwF5WxOIqsLw"
"Scotts 27","ChIJwT_Ude0Z2jERvRrBWZjjthM"
"Daiohs Singapore Pte Ltd","ChIJZ-GkqHYQ2jERVZTsRZm8b_0"
"Char-Grill Bar","ChIJ2UAiyzc92jERliMIjd1WPHg"
"Qi Lin Xuan Kitchen","ChIJxTX4bQkQ2jERz1X_gvIhdeI"
"Barcook Bakery","ChIJOVQgW-cZ2jERbVBVRdj9RMg"
"Moona Thai Kitchen","ChIJ29SXjJgX2jERwMbGHALzeeo"
"GoTea","ChIJU5-RCRkj2jERjj3ObahrpJ4"
"Bee Kia Seafood Restaurant","ChIJy7_2POAZ2jERc3Htd0hpCOY"
"Wei Sam (Charcoal) Hong Kong Style Roasted","ChIJ6-_dLJ8Z2jERbV2aG5SShxU"
"Spinelli","ChIJFx0yu8sZ2jERd0uLMaaNm1I"
"Meat And Green","ChIJG3M9RgoZ2jERVPQVOYqCvgQ"
"SKIRT","ChIJFQjWe7Ye2jER-Q54GE9iyqs"
"Echizen Singapore","ChIJRxRuNKMZ2jERd8_4kwvNT3Y"
"Woody Family Cafe","ChIJ7aVN870U2jERZxv7mqebINo"
"Royz et Vous","ChIJA7DqWKwi2jERIwngt57w1Bg"
"Four Seasons Food Central Pte. Ltd.","ChIJ6TaUDKIF2jERAkqOqnIpuKo"
"Nasi Coco","ChIJLfkbNpca2jERS5brMw3l-5M"
"Haidilao Hot Pot @313","ChIJB_hfLpEZ2jERZJ_LwSmNbGQ"
"Soi 47 Thai Food","ChIJ___vmG8X2jERaOQfkBfAMqg"
"Blk 161 Bukit Merah Central Coffee Shop","ChIJKe6ONdEb2jERKMX0lDbFnyc"
"Ming Fa","ChIJMwyejo4P2jER1-bTrvrLEQE"
"Genki Sushi Junction 8","ChIJP3S2qkgX2jER4PRmKW0E1kY"
"Kedai Killiney Kopi","ChIJUXTjiEYj2jERJYMlmBwoBQo"
"Jinjja Chicken @ North Point City","ChIJlxyvfwgc2jERqXmZp-ID9_4"
"Pope Jai Thai","ChIJ_____6YX2jERss6PWh-6p8U"
"Famous Amos Northpoint","ChIJNQt1fWUU2jERZqAzBdhv0Kg"
"Yi Ji Fried Hokkien Prawn Mee","ChIJX_vCUT8Y2jERGPKGSh5NUQ8"
"Ministry Of Food","ChIJsxmgxqYX2jERszSwjbQ0eMI"
"Le Yi Shi Fried Carrot Cake","ChIJL-fUJWkX2jERHIsOCsmiQws"
"Fried Kway Teow Prawn Mee Oyster Carrot Cake (Adam Road)","ChIJZ4wf4QYa2jER7KobPnd9ewY"
"Jing Yi Vegetarian","ChIJjYOHkTUQ2jERxBVZjxbIrU8"
"Giant Hypermarket","ChIJnwzYEYEU2jERQ7JuPSeamR8"
"Blk 156 海鲜煮炒","ChIJDdvj1WQU2jERfm40X-y8MWs"
"KFC","ChIJoYGg9f4b2jER6SYfVH4R4XA"
"Leong Yeow Chicken Rice","ChIJz7YoTbsZ2jER9Q8c3Lw0zI0"
"Cask and Bangers","ChIJeYjHUOUZ2jERSltAOmpaeWs"
"Thonglor Thai Cuisine & Seafood","ChIJeTa2CyEb2jERYWMDuVlG7Vc"
"Shan Cheng (山城) Bukit Panjang","ChIJ5VFtN6MR2jERRr_2GUgUdZE"
"Sunny Choice","ChIJI4Qww1MQ2jERS5_YjLe75-I"
"Nunsaram","ChIJm5wLow8Q2jERSpRGWv8DMOc"
"Yonehachi","ChIJqQm1kJEZ2jEReWOc0dy4TSA"
"Al-Ameen Food Court - Chu Lin Park","ChIJs7iS704Q2jER9mIkj_NwjFs"
"Orchid Live Seafood","ChIJcSNFyWAW2jERdDZ9zYdjZKE"
"TORI-Q","ChIJHbKxhboZ2jER76DNlxQNIt0"
"Chumpo Indonesian Padang","ChIJCzkmchcW2jERApXHM_UnBC0"
"Saravana Bhavan","ChIJb9kMbhMZ2jER1Q0AgmsUTyA"
"Poh Cheu","ChIJI8bN-ssb2jERB2iEV_Z3rzE"
"Harvestry","ChIJAQDARBMZ2jERVGMgkeSbGXw"
"Big Fish Small Fish","ChIJ3ZRb8fg92jERtChMyZecM0c"
"Joy Rojak Fried Oyster","ChIJVVXBDxQX2jERdDv7cHl9tBU"
"iTEA Boon Keng","ChIJRfOYKdIZ2jERsw3JnmL46B0"
"Fusion Kitchen & Bar by Blasco","ChIJxZj0xYoV2jERJXtO9hXOYCg"
"Little Big Coffee Roasters","ChIJYWEEl0Ya2jERSazPjSyLxe4"
"BreadTalk 313 Somerset","ChIJB_hfLpEZ2jERGKC8G8U9oJo"
"Shiraz Mazzeh","ChIJQe8Ik4wZ2jERlokIIk8DVok"
"Party World KTV @ Hometeam NS Bukit Batok","ChIJVc8FGMsR2jER4jq1QFDwNfo"
"Sarpino's Pizza","ChIJ6b8PEPga2jERfQpEc4nnGGA"
"Bistrot Mademoiselle","ChIJQQh95rYZ2jERt0KEr2jGFfU"
"Lantern","ChIJd-uP3wgZ2jERdzQ3r5GlJFE"
"Prime Supermarket","ChIJf_ZwEGs92jER2UzN0TgMhHY"
"Man Tang Hong Spicy Hotpot 滿堂紅","ChIJucgmP_cX2jERvNUI89Gmvyw"
"Little Part 1 Cafe","ChIJa4YZJG8Z2jERg4a_sKwmYgI"
"The Cajun Kings","ChIJwQx2fQoX2jERGQU3lrz5qHI"
"Fa Ji Yong Tau Foo","ChIJG8hzDfsP2jERFLv8s4OlYYA"
"Green Natural 绿乡","ChIJi8rQaEw92jERSZ8FEm83Bqg"
"Xiang Feng Nasi Lemak","ChIJ-T2z2OkP2jERpC8IhRG36YY"
"Xie Kee Hokkien Mee","ChIJHTZW3IkQ2jERJyd-ayT_8U8"
"dal.komm COFFEE","ChIJA_s3Z6gZ2jERv6Kx06rYI2g"
"Old Chang Kee","ChIJu4uidY482jER_OOTmpbh09I"
"Swee Heng","ChIJ_6IAj2ET2jERRDoMjrv8DQk"
"Bee Cheng Hiang Bakkwa (Compass One)","ChIJJ4D-iA0W2jERpT6aCtzTKMI"
"The Hwang's","ChIJXfaPOPga2jERIsWFRgloUUM"
"33 Sembawang Eating House","ChIJDV7CV_4T2jER_-hYLJoj33k"
"G'Day BISTRO","ChIJ__8PEIka2jER8jGmKDrBVYo"
"Ibrahim Mee Stall","ChIJv4Mk4QYa2jERLApeQ91Bw-w"
"Myung Ga ll","ChIJ7c4PBYkQ2jER00kMuYUmXlo"
"Green Bites","ChIJaz5PCdIZ2jERQpFMa8RyqcY"
"Jollibean","ChIJa2nb2g0Q2jERkiLOILd77lo"
"Encik Tan","ChIJ4xGaZkkY2jERgdtXt_h0xB4"
"Crystal Jade My Bread","ChIJ1RM-ZxgY2jERAfzQglY9_Zk"
"Bottles & Bottles @ The Centrepoint","ChIJU4d2xpYZ2jERwsjAJiJqaOA"
"Chippy British Take Away","ChIJjSLAppIZ2jERzVLMofNLYlM"
"S-11 Woodlands 630 Food House","ChIJ0WGLsJgT2jERqfKnxOHl3UM"
"Subakani Family Store","ChIJJ_hFfYYR2jERenFD_7nXrrs"
"Talk Cock Sing Song","ChIJo7-66zoX2jERnkC-mUg-TSo"
"Yi Ji Fried Hokkien Prawn Noodles","ChIJFdDAjLQX2jERR505wGqRYlI"
"Yan Ji Seafood Soup","ChIJse5MhAET2jERHG0TlfWQo88"
"Penang Hokkien Prawn Noodle","ChIJP7h44OkP2jER9LCpbveF2tA"
"Simply Mex","ChIJrbT0hA4Z2jER4wBLSC0kqiA"
"Heavenly Wang (SKH)","ChIJm-kSSXwX2jER8B9hX0J2_Xo"
"Broadway Food Centre","ChIJ89VkdIIX2jERO-SaFa-sPbQ"
"Xiang Xiang Fishball Noodle","ChIJGZIQMXoU2jERXlkFTUn626c"
"Moghul Mahal Restaurant Pte Ltd","ChIJ7fTQgZ8Z2jER8-yPUAsx5Do"
"Tin Mei Seafood (天味海鲜煮炒)","ChIJ7Y182O4Z2jER9EOMEeH0llo"
"Chester Express","ChIJhYB_Y5kP2jER8Khs84eSZQg"
"Brothers Rojak","ChIJm8Ra3o0a2jERtiuvqJ1-Ixg"
"Thaiexpress Concepts Plaza Singapura","ChIJj37SeL0Z2jERvHs7uSS-uhY"
"The BetterShip","ChIJLd8yJ70Z2jER_wskembONj4"
"Black Society 黑社会","ChIJJZTucOIb2jERMHDdjjtjZqk"
"Min Jiang","ChIJ1S7ASO0Z2jER4yqKJYdLWNs"
"Melvados","ChIJi3uZ_W4T2jERXHKor7BEHFY"
"1036 Live Seafood","ChIJGWZ0_JkU2jERyBqFWy7JGws"
"777 Eating House","ChIJZ25dFRIU2jERYSGo0DPfgs8"
"Ji De Chi Dessert 記得吃甜品 @ Eastpoint Mall","ChIJ5YxzSyI92jERY70TSYwEZf0"
